wavelength_nm,reflectance
1616.0,0.332886
1617.0,0.333237
1618.0,0.333582
1619.0,0.333921
1620.0,0.334253
1621.0,0.334578
1622.0,0.334897
1623.0,0.335208
1624.0,0.335513
1625.0,0.335810
1626.0,0.336101
1627.0,0.336385
1628.0,0.336662
1629.0,0.336933
1630.0,0.337197
1631.0,0.337456
1632.0,0.337707
1633.0,0.337952
1634.0,0.338189
1635.0,0.338419
1636.0,0.338641
1637.0,0.338854
1638.0,0.339058
1639.0,0.339252
1640.0,0.339437
1641.0,0.339611
1642.0,0.339773
1643.0,0.339924
1644.0,0.340062
1645.0,0.340188
1646.0,0.340299
1647.0,0.340395
1648.0,0.340475
1649.0,0.340538
1650.0,0.340584
1651.0,0.340612
1652.0,0.340620
1653.0,0.340609
1654.0,0.340578
1655.0,0.340527
1656.0,0.340455
1657.0,0.340364
1658.0,0.340252
1659.0,0.340122
1660.0,0.339974
1661.0,0.339806
1662.0,0.339622
1663.0,0.339420
1664.0,0.339201
1665.0,0.338966
1666.0,0.338714
1667.0,0.338445
1668.0,0.338159
1669.0,0.337857
1670.0,0.337537
1671.0,0.337201
1672.0,0.336849
1673.0,0.336481
1674.0,0.336097
1675.0,0.335699
1676.0,0.335287
1677.0,0.334864
1678.0,0.334430
1679.0,0.333986
1680.0,0.333535
1681.0,0.333078
1682.0,0.332617
1683.0,0.332154
1684.0,0.331690
1685.0,0.331227
1686.0,0.330767
1687.0,0.330311
1688.0,0.329860
1689.0,0.329417
1690.0,0.328982
1691.0,0.328556
1692.0,0.328140
1693.0,0.327735
1694.0,0.327342
1695.0,0.326959
1696.0,0.326588
1697.0,0.326227
1698.0,0.325877
1699.0,0.325535
1700.0,0.325202
1701.0,0.324877
1702.0,0.324557
1703.0,0.324241
1704.0,0.323927
1705.0,0.323613
1706.0,0.323297
1707.0,0.322976
1708.0,0.322650
1709.0,0.322316
1710.0,0.321974
1711.0,0.321625
1712.0,0.321269
1713.0,0.320907
1714.0,0.320544
1715.0,0.320180
1716.0,0.319822
1717.0,0.319473
1718.0,0.319137
1719.0,0.318819
1720.0,0.318522
1721.0,0.318252
1722.0,0.318011
1723.0,0.317803
1724.0,0.317631
1725.0,0.317496
1726.0,0.317401
1727.0,0.317347
1728.0,0.317333
1729.0,0.317360
1730.0,0.317428
1731.0,0.317533
1732.0,0.317672
1733.0,0.317841
1734.0,0.318036
1735.0,0.318250
1736.0,0.318478
1737.0,0.318712
1738.0,0.318947
1739.0,0.319177
1740.0,0.319398
1741.0,0.319604
1742.0,0.319793
1743.0,0.319964
1744.0,0.320114
1745.0,0.320243
1746.0,0.320351
1747.0,0.320440
1748.0,0.320510
1749.0,0.320563
1750.0,0.320600
1751.0,0.320623
1752.0,0.320635
1753.0,0.320635
1754.0,0.320628
1755.0,0.320614
1756.0,0.320596
1757.0,0.320577
1758.0,0.320560
1759.0,0.320546
1760.0,0.320540
1761.0,0.320542
1762.0,0.320556
1763.0,0.320583
1764.0,0.320626
1765.0,0.320683
1766.0,0.320757
1767.0,0.320846
1768.0,0.320949
1769.0,0.321065
1770.0,0.321193
1771.0,0.321330
1772.0,0.321474
1773.0,0.321623
1774.0,0.321773
1775.0,0.321924
1776.0,0.322073
1777.0,0.322219
1778.0,0.322362
1779.0,0.322500
1780.0,0.322633
1781.0,0.322762
1782.0,0.322886
1783.0,0.323007
1784.0,0.323125
1785.0,0.323239
1786.0,0.323350
1787.0,0.323457
1788.0,0.323566
1789.0,0.323678
1790.0,0.323799
1791.0,0.323924
1792.0,0.324054
1793.0,0.324186
1794.0,0.324320
1795.0,0.324457
1796.0,0.324592
1797.0,0.324713
1798.0,0.324802
1799.0,0.324847
1800.0,0.324854
1801.0,0.324830
1802.0,0.324784
1803.0,0.324733
1804.0,0.324694
1805.0,0.324683
1806.0,0.324705
1807.0,0.324764
1808.0,0.324860
